Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,One Atlantic Center,1201 W Peachtree St,Stations are located on the W Peachtree Rd side of the parking deck near the exit on level B2,Atlanta,GA,30309,,,E,,Private,Tenant and guest use only,,,,,,19,,,Non-Networked,,200-9,33.787208,-84.387453,2021-08-04,46991,2023-02-15 22:45:41 UTC,P,,,2012-05-15,,,,,J1772,US,,,,Privé,,private,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Friendship Nissan,156 Oak St Extension,,Forest City,NC,28043,,888-667-0284,E,,Private,,,,,,,1,,,Non-Networked,,GPS,35.334675,-81.892822,2020-06-09,46997,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Gastonia Nissan,2755 E Franklin Blvd,,Gastonia,NC,28054,,704-867-0000,E,,Private,,,,,,,1,,,Non-Networked,,GPS,35.261109,-81.139708,2022-03-07,46999,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Crown Nissan,3900 W Wendover Ave,,Greensboro,NC,27407,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,36.060613,-79.876505,2022-03-07,47004,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Greenville Nissan,991 Greenville Blvd SW,,Greenville,NC,27834,,252-756-1738,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.571982,-77.408327,2020-06-09,47006,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hunter Nissan,1340 Spartanburg Hwy,,Hendersonville,NC,28792,,828-697-2222,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.301937,-82.440374,2020-06-09,47009,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Modern Nissan - Hickory,840 US Highway 70 SE,,Hickory,NC,28602,,828-324-5040,E,,Private,,,,,,,1,,,Non-Networked,,GPS,35.710136,-81.321182,2022-03-07,47011,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Vann Yorks High Point Nissan,1810 S Main St,,High Point,NC,27260,,336-884-4122,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.937981,-79.996012,2020-06-09,47012,2023-02-15 22:45:41 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Don Williamson Nissan,310 Western Blvd,,Jacksonville,NC,28546,,910-353-7700,E,,Private,,,,,,,1,,,Non-Networked,,200-9,34.761337,-77.381386,2020-06-09,47014,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Eastern Carolina Nissan,3315 Highway 70 E,,New Bern,NC,28560,,252-636-1000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.048239,-77.014397,2020-06-09,47019,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Reidsville Nissan,1123 Freeway Dr,,Reidsville,NC,27320,,336-342-5741,E,,Private,,,,,,,1,,,Non-Networked,,200-9,36.323241,-79.686657,2020-06-09,47025,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Simmons Nissan,1994 Rockford St,,Mt. Airy,NC,27030,,336-786-8371,E,,Private,,,,,,,1,,,Non-Networked,,200-9,36.480616,-80.616003,2020-06-09,47030,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Griffin Nissan,1780 E Broad Ave,,Rockingham,NC,28379,,910-997-5516,E,,Private,,,,,,,1,,,Non-Networked,,200-9,34.918104,-79.744733,2020-06-09,47031,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ben Mynatt Nissan,629 Jake Alexander Blvd S,,Salisbury,NC,28147,,704-633-7270,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.644549,-80.488272,2022-03-07,47033,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Classic Nissan - Sanford,3305 NC Highway 87 S,,Sanford,NC,27332,,919-775-2351,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.44411,-79.1282,2022-03-07,47035,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Pinehurst Nissan,10910 S US Highway 15-501,,Southern Pines,NC,28387,,910-684-1010,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.161067,-79.421191,2020-06-09,47037,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Crossroads Nissan - Wake Forest,11120 Capital Blvd,,Wake Forest,NC,27587,,919-435-5700,E,,Private,,,,,,,1,,,Non-Networked,,200-8,35.948971,-78.539171,2022-03-07,47041,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Wilkes Nissan,1933 US Highway 421B,,Wilkesboro,NC,28697,,336-838-3167,E,,Private,,,,,,,1,,,Non-Networked,,200-8,36.149969,-81.202184,2020-06-09,47043,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Capital Nissan - Wilmington,5501 Market St,,Wilmington,NC,28405,,877-606-5859,E,,Private,,,,,,,1,,,Non-Networked,,200-9,34.24769,-77.865815,2020-06-09,47045,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lee Nissan,4170 Raleigh Rd Pkwy,,Wilson,NC,27896,,252-237-4400,E,,Private,,,,,,,1,,,Non-Networked,,GPS,35.756003,-77.9753,2022-03-07,47047,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Modern Nissan,5795 University Pkwy,,Winston-Salem,NC,27105,,336-767-8260,E,,Private,,,,,,,1,,,Non-Networked,,200-9,36.179741,-80.275364,2022-03-07,47049,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Bob Moore Nissan - Norman,3901 Journey Pkwy,,Norman,OK,73072,,405-217-7000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.266483,-97.487255,2020-06-09,47054,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Orr Nissan - West,8800 NW Expy,,Oklahoma City,OK,73162,,405-495-4700,E,,Private,,,,,,,1,,,Non-Networked,,GPS,35.570933,-97.670511,2020-06-09,47056,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Orr Nissan - Central,200 E I-240 Service Rd,,Oklahoma City,OK,73149,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,35.39119,-97.509251,2022-03-07,47058,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false
ELEC,Jackie Cooper Nissan,9898 S Memorial Dr,Located on the north side of the building near the service garage,Tulsa,OK,74133,,918-249-9393  918-574-6900,E,,Private,,,,,,,1,,,Non-Networked,,GPS,36.021596,-95.88779099999999,2020-06-09,47060,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Bob Richards Nissan,5590 Jefferson Davis Hwy,,Beech Island,SC,29842,,803-489-1111,E,,Private,,,,,,,1,,,Non-Networked,,200-8,33.48633,-81.931813,2020-06-09,47069,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hudson Nissan,1714 Savannah Hwy,,Charleston,SC,29407,,843-571-2810,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.788017,-80.017363,2020-06-09,47071,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Benson Nissan,4676 Calhoun Memorial Hwy,,Easley,SC,29640,,864-850-6440,E,,Private,,,,,,,1,,,Non-Networked,,GPS,34.8261215,-82.5649691,2020-06-09,47074,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Quality Nissan - Greenwood,1724 Montague Ave Ext,,Greenwood,SC,29646,,864-223-0586,E,,Private,,,,,,,1,,,Non-Networked,,200-9,34.223185,-82.18908,2020-06-09,47080,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Nissan of Greer,14125 E Wade Hampton Blvd,,Greer,SC,29651,,864-877-7678,E,,Private,,,,,,,1,,,Non-Networked,,200-9,34.94677,-82.210221,2020-06-09,47082,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Dick Smith Nissan,5536 Sunset Blvd,,Lexington,SC,29072,,803-957-7760,E,,Private,,,,,,,1,,,Non-Networked,,200-9,33.997902,-81.222504,2022-03-07,47085,2023-02-14 15:54:11 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Grand Strand Nissan,4701 Highway 501,,Myrtle Beach,SC,29579,,843-236-2191,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.753917,-78.965658,2022-03-07,47087,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Hudson Nissan,7331 Rivers Ave,,North Charleston,SC,29406,,843-553-1000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.934522,-80.039343,2020-06-09,47089,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Orangeburg Nissan,2827 Saint Matthews Rd NE,,Orangeburg,SC,29118,,803-534-5251,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.538342,-80.834906,2020-06-09,47091,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Coastal Nissan,8519 Ocean Hwy,,Pawleys Island,SC,29585,,843-979-3500,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.426264,-79.157814,2020-06-09,47093,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Rock Hill Nissan,550 Galleria Blvd,,Rock Hill,SC,29730,,803-366-8171,E,,Private,,,,,,,1,,,Non-Networked,,200-8,34.945197,-80.969333,2020-06-09,47095,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Benson Nissan,1100 N Pine St,,Spartanburg,SC,29303,,864-585-3611,E,,Private,,,,,,,1,,,Non-Networked,,200-9,34.971931,-81.936956,2020-06-09,47097,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Nissan of Sumter,1260 Broad St,,Sumter,SC,29150,,803-469-3424,E,,Private,,,,,,,1,,,Non-Networked,,200-9,33.956113,-80.385874,2020-06-09,47099,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Bergstrom Victory Lane Imports,3023 Victory Ln,,Appleton,WI,54913,,,E,,Private,Service center use only,,,,,,6,,,Non-Networked,,200-9,44.291643,-88.471308,2022-01-10,47116,2023-02-15 22:45:41 UTC,P,,,2012-03-21,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false
ELEC,East Charlotte Nissan,6901 E Independence Blvd,,Charlotte,NC,28227,,704-535-4012,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.167774,-80.742259,2020-06-09,47118,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Scott Clark Nissan,9215 S Blvd,,Charlotte,NC,28273,,704-552-9191,E,,Private,,,,,,,1,,,Non-Networked,,GPS,35.111292,-80.881867,2020-06-09,47120,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Modern Nissan - Concord,967 Concord Pkwy S,,Concord,NC,28027,,704-788-2110,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.392063,-80.622777,2022-03-07,47122,2023-02-14 15:54:11 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Modern Nissan - Lake Norman,18615 Statesville Rd,,Cornelius,NC,28031,,704-237-5100,E,,Private,,,,,,,1,,,Non-Networked,,200-8,35.467117,-80.872205,2022-03-07,47124,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Nissan of Elizabeth City,1712 N Rd St,,Elizabeth City,NC,27909,,252-338-5161,E,,Private,,,,,,,1,,,Non-Networked,,GPS,36.339936,-76.244936,2020-06-09,47131,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Fred Anderson Nissan,4559 Raeford Rd,,Fayetteville,NC,28304,,910-758-2338,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.042419,-78.956747,2020-06-09,47132,2023-02-15 22:45:41 UTC,P,,,2012-02-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Martin Nissan,5240 Golf Rd,,Skokie,IL,60077,,847-965-3460,E,,Private,,,,,,,1,,,Non-Networked,,200-9,42.055712,-87.757895,2022-03-07,47134,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Nissan of South Holland,16269 Van Dam Rd,,South Holland,IL,60473,,708-333-2000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.598505,-87.5824,2020-06-09,47136,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Green Nissan,4801 W Wabash Ave,,Springfield,IL,62711,,217-787-7620,E,,Private,,,,,,,1,,,Non-Networked,,200-9,39.757002,-89.740821,2020-06-09,47138,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Bob Rohrman Nissan,220 Verplank Rd,,Burns Harbor,IN,46304,,219-787-1777,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.604651,-87.110979,2020-06-09,47142,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Tom Naquin Nissan,2500 W Lexington Ave,,Elkhart,IN,46514,,574-293-8621,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.686313,-86.011996,2020-06-09,47145,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,D-Patrick Nissan,4200 E Division St,,Evansville,IN,47715,,812-473-6500,E,,Private,,,,,,,1,,,Non-Networked,,GPS,37.977669,-87.499701,2020-06-09,47147,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ed Martin Nissan - Fishers,13397 Britton Park Rd,,Fishers,IN,46038,,317-863-2424,E,,Private,,,,,,,1,,,Non-Networked,,GPS,39.983623,-86.004756,2022-03-07,47149,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Fort Wayne Nissan,4909 Lima Rd,,Fort Wayne,IN,46808,,260-484-9500,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.12267,-85.154261,2020-06-09,47151,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ed Martin Nissan,802 N Shadeland Ave,,Indianapolis,IN,46219,,317-359-9231,E,,Private,,,,,,,1,,,Non-Networked,,GPS,39.779011,-86.046058,2022-03-07,47153,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Nissan of Lafayette,1 N Creasy Ln,,Lafayette,IN,47905,,765-447-7575,E,,Private,,,,,,,1,,,Non-Networked,,200-9,40.418149,-86.837951,2020-06-09,47156,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Southlake Nissan,4201 E Lincoln Hwy,,Merrillville,IN,46410,,219-947-1600,E,,Private,,,,,,,1,,,Non-Networked,,GPS,41.469628,-87.284303,2020-06-09,47158,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Gurley Leep Nissan,5210 N Grape Rd,,Mishawaka,IN,46545,,574-277-5800,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.707652,-86.186717,2020-06-09,47160,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,HD,false
ELEC,Napleton Nissan - Schererville,1301 Indianapolis Blvd,,Schererville,IN,46375,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,41.497662,-87.470113,2020-06-09,47162,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Sorg Nissan,2845 N Detroit St,,Warsaw,IN,46582,,574-267-5850,E,,Private,,,,,,,1,,,Non-Networked,,200-8,41.274967,-85.852782,2020-06-09,47164,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Briggs Auto Group,2500 Stagg Hill Rd,,Manhattan,KS,66502,,785-537-8330,E,,Private,,,,,,,1,,,Non-Networked,,200-9,39.168346,-96.600023,2020-06-09,47168,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Marshall Motor Co,3550 S 9th St,,Salina,KS,67401,,785-827-9641,E,,Private,,,,,,,1,,,Non-Networked,,200-9,38.770827,-97.614166,2020-06-09,47170,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Capital City Nissan - Topeka,1980 SW Topeka Blvd,,Topeka,KS,66612,,785-267-6700,E,,Private,,,,,,,1,,,Non-Networked,,200-9,39.033021,-95.68261,2020-06-09,47172,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Orr Nissan - Wichita,10625 E Kellogg Dr,,Wichita,KS,67207,,316-618-2000,E,,Private,,,,,,,1,,,Non-Networked,,200-8,37.679034,-97.217163,2020-06-09,47174,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hubler Nissan,8435 US Highway 31,,Indianapolis,IN,46227,,317-888-9227,E,,Private,,,,,,,1,,,Non-Networked,,GPS,39.644452,-86.131954,2022-03-07,47177,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Kerry Nissan,8053 Burlington Pike,,Florence,KY,41042,,859-371-8191,E,,Private,,,,,,,1,,,Non-Networked,,200-9,39.003452,-84.654074,2020-06-09,47179,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Collins Nissan,4142 Bardstown Rd,,Louisville,KY,40218,,502-491-0882,E,,Private,,,,,,,1,,,Non-Networked,,GPS,38.185647,-85.642223,2020-08-05,47181,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Asheboro Nissan,1635 E Dixie Dr,,Asheboro,NC,27203,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,35.70458,-79.781748,2020-06-09,47185,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Anderson Nissan,629 Brevard Rd,,Asheville,NC,28806,,828-252-0000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.547866,-82.599474,2020-06-09,47187,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AutoStar Nissan - Boone,135 Innovation Dr,,Boone,NC,28607,,828-264-7726,E,,Private,,,,,,,1,,,Non-Networked,,GPS,36.222859,-81.63402,2020-08-05,47191,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Leith Nissan,2100 Auto Park Blvd,,Cary,NC,27511,,919-589-0029,E,,Private,,,,,,,1,,,Non-Networked,,GPS,35.7390019,-78.8138134,2022-03-07,47193,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Woodfield Nissan,700 W Higgins Rd,,Hoffman Estates,IL,60169,,847-310-1900,E,,Private,,,,,,,1,,,Non-Networked,,GPS,42.050116,-88.097379,2020-06-09,47196,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Thomas Nissan - Joilet,1421 N Larkin Ave,,Joliet,IL,60435,,815-741-5353,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.548858,-88.12682,2020-06-09,47198,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
